recipe_id,source,ingredient
141,AIC,garlic
141,AIC,onion
141,AIC,stockfish (baccalà)
142,AIC,black pepper
142,AIC,salt
142,AIC,breadcrumb
142,AIC,milk
142,AIC,olive oil
142,AIC,parsley
142,AIC,garlic
142,AIC,celery
142,AIC,onion
142,AIC,salted caper
142,AIC,anchovy in oil
142,AIC,salted cod
143,AIC,water
143,AIC,black pepper
143,AIC,salt
143,AIC,olive oil
143,AIC,saffron
143,AIC,sultana raisin
143,AIC,onion
143,AIC,salted cod
144,AIC,frying oil
144,AIC,olive oil
144,AIC,tomato pulp
144,AIC,caper
144,AIC,celery
144,AIC,olive
144,AIC,bell pepper
144,AIC,onion
144,AIC,salted cod
145,AIC,water
145,AIC,black pepper
145,AIC,white wine
145,AIC,salted anchovy
145,AIC,lardo
145,AIC,olive oil
145,AIC,parsley
145,AIC,garlic
145,AIC,baccalà ragno (stockfish)
146,AIC,black pepper
146,AIC,salt
146,AIC,parsley
146,AIC,lemon juice
146,AIC,olive oil
146,AIC,caper
146,AIC,cauliflower
146,AIC,soaked salted cod
147,AIC,parsley
147,AIC,salt
147,AIC,chili pepper
147,AIC,garlic
147,AIC,olive oil
147,AIC,black olive
147,AIC,peeled tomato
147,AIC,pine nut
147,AIC,salted cod
148,AIC,black pepper
148,AIC,salt
148,AIC,parsley
148,AIC,bay leaf
148,AIC,garlic
148,AIC,onion
148,AIC,peeled tomato
148,AIC,potato
148,AIC,wheat flour
148,AIC,olive oil
148,AIC,baccalà
149,AIC,black pepper
149,AIC,salt
149,AIC,olive oil
149,AIC,onion
149,AIC,pitted black olive
149,AIC,pine nut
149,AIC,sultana raisin
149,AIC,peeled tomato
149,AIC,celery
149,AIC,baccalà
150,AIC,black pepper
150,AIC,salt
150,AIC,olive oil
150,AIC,chili pepper
150,AIC,wheat flour
150,AIC,vinegar
150,AIC,tomato
150,AIC,leek
150,AIC,salted cod
151,AIC,salt
151,AIC,olive oil
151,AIC,celery
151,AIC,onion
151,AIC,raisin
151,AIC,prune
151,AIC,tomato passata
151,AIC,baccalà
152,AIC,black pepper
152,AIC,lemon
152,AIC,calamint
152,AIC,garlic
152,AIC,olive oil
152,AIC,potato
152,AIC,onion
152,AIC,salted cod
153,AIC,olive oil
153,AIC,parsley
153,AIC,garlic
153,AIC,bell pepper
153,AIC,baccalà
154,AIC,black pepper
154,AIC,parsley
154,AIC,oregano
154,AIC,breadcrumb
154,AIC,olive oil
154,AIC,potato
154,AIC,salted cod
155,AIC,black pepper
155,AIC,salt
155,AIC,olive oil
155,AIC,breadcrumb
155,AIC,parsley
155,AIC,caper
155,AIC,chickpea
155,AIC,anchovy
155,AIC,salted cod
156,AIC,olive oil
156,AIC,garlic
156,AIC,parsley
156,AIC,mosto cotto
156,AIC,breadcrumb
156,AIC,dried grape
156,AIC,fig
156,AIC,walnut
156,AIC,salted cod fillet
157,AIC,frying oil
157,AIC,olive oil
157,AIC,wheat flour
157,AIC,brewer's yeast
157,AIC,white wine
157,AIC,soaked salted cod
158,AIC,pine nut
158,AIC,olive oil
158,AIC,wine vinegar
158,AIC,white wine
158,AIC,rosemary
158,AIC,garlic
158,AIC,tomato paste
158,AIC,dried mushroom
158,AIC,salted cod
159,AIC,black pepper
159,AIC,salt
159,AIC,olive oil
159,AIC,parsley
159,AIC,garlic
159,AIC,stockfish
160,AIC,black pepper
160,AIC,salt
160,AIC,olive oil
160,AIC,garlic
160,AIC,parsley
160,AIC,stockfish (baccalà)
161,AIC,water
161,AIC,black pepper
161,AIC,salt
161,AIC,parsley
161,AIC,white wine
161,AIC,potato
161,AIC,onion
161,AIC,olive oil
161,AIC,soaked salted cod
162,AIC,black pepper
162,AIC,salt
162,AIC,parsley
162,AIC,parmigiano cheese
162,AIC,olive oil
162,AIC,butter
162,AIC,egg
162,AIC,white onion
162,AIC,yellow potato
162,AIC,savory pie crust
163,AIC,water
163,AIC,salt
163,AIC,olive oil
163,AIC,parsley
163,AIC,garlic
163,AIC,soaked salted cod fillet
164,AIC,olive oil
164,AIC,chili pepper
164,AIC,radish
164,AIC,scallion
164,AIC,celery
164,AIC,carrot
164,AIC,green tomato
164,AIC,green olive
164,AIC,black olive
164,AIC,salted cod
165,AIC,black pepper
165,AIC,salt
165,AIC,potato
165,AIC,bay leaf
165,AIC,peeled tomato
165,AIC,garlic
165,AIC,olive oil
165,AIC,soaked stockfish
166,AIC,water
166,AIC,olive oil
166,AIC,wheat flour
166,AIC,olive oil
166,AIC,breadcrumb
166,AIC,wine vinegar
166,AIC,garlic
166,AIC,soaked salted cod
167,AIC,salt
167,AIC,chestnut
167,AIC,walnut
167,AIC,wheat flour
167,AIC,black pepper
167,AIC,parsley
167,AIC,raisin
167,AIC,celery
167,AIC,white wine
167,AIC,onion
167,AIC,olive oil
167,AIC,soaked salted cod
168,AIC,black pepper
168,AIC,salt
168,AIC,garlic
168,AIC,olive oil
168,AIC,soaked stockfish
169,AIC,dark chocolate
169,AIC,vanillin
169,AIC,sugar
169,AIC,butter
169,AIC,wheat flour
169,AIC,peeled almond
170,AIC,black pepper
170,AIC,salt
170,AIC,ground cinnamon
170,AIC,olive oil
170,AIC,milk
170,AIC,soaked stockfish
171,AIC,butter
171,AIC,vanilla
171,AIC,hazelnut
171,AIC,sugar
171,AIC,egg white
172,AIC,dark chocolate
172,AIC,cream
172,AIC,honey
172,AIC,unsweetened cocoa powder
172,AIC,egg white
172,AIC,sugar
172,AIC,piedmont hazelnut
173,AIC,chili pepper
173,AIC,tomato
173,AIC,sage
173,AIC,olive oil
173,AIC,guanciale (baffo)
174,AIC,egg
174,AIC,cold butter
174,AIC,red wine
174,AIC,spanish red anchovy
174,AIC,walnut oil
174,AIC,olive oil
174,AIC,garlic
175,AIC,water
175,AIC,chili pepper
175,AIC,olive oil
175,AIC,basil
175,AIC,celery
175,AIC,carrot
175,AIC,onion
175,AIC,chili pepper
175,AIC,sweet pepper
175,AIC,tomato
176,AIC,salt
176,AIC,chili pepper
176,AIC,olive oil
176,AIC,red wine vinegar
176,AIC,breadcrumb
176,AIC,garlic
176,AIC,salted anchovy
176,AIC,parsley
177,AIC,water
177,AIC,black pepper
177,AIC,salt
177,AIC,olive oil
177,AIC,leek
177,AIC,garlic
177,AIC,onion
177,AIC,egg
177,AIC,brussu
177,AIC,pecorino cheese
177,AIC,bean
177,AIC,chard
177,AIC,pumpkin
177,AIC,salt
177,AIC,olive oil
177,AIC,egg
177,AIC,wheat flour
178,AIC,dark chocolate
178,AIC,sugar
178,AIC,lemon
178,AIC,pear jam
178,AIC,ground cinnamon
178,AIC,salt
178,AIC,egg
178,AIC,sugar
178,AIC,almond
178,AIC,salt
178,AIC,egg yolk
178,AIC,sugar
178,AIC,butter
178,AIC,wheat flour
179,AIC,salt
179,AIC,milk
179,AIC,wheat flour
179,AIC,sultana raisin
179,AIC,orange
179,AIC,lemon
179,AIC,maraschino liqueur
179,AIC,candied citron and orange
179,AIC,baking powder
179,AIC,butter
179,AIC,sugar
179,AIC,egg
180,AIC,salt
180,AIC,bay leaf
180,AIC,lemon
180,AIC,olive oil
180,AIC,lamb's small intestine
180,AIC,lamb's pluck (coratella)
180,AIC,lamb's spleen
180,AIC,lamb's liver
180,AIC,lamb's lung
181,AIC,sugar
181,AIC,salt
181,AIC,olive oil
181,AIC,vin santo
181,AIC,wheat flour
181,AIC,orange zest
181,AIC,vanillin
181,AIC,baking powder
181,AIC,anise liqueur
181,AIC,sugar
181,AIC,egg yolk
181,AIC,egg
182,AIC,salt
182,AIC,olive oil
182,AIC,fennel seed
182,AIC,milk
182,AIC,brewer's yeast
182,AIC,wheat flour
182,AIC,polenta flour
183,AIC,pork broth
183,AIC,butter
183,AIC,parmigiano cheese
183,AIC,breadcrumb
183,AIC,tagliolini
184,AIC,salt
184,AIC,lemon juice
184,AIC,salted lard
184,AIC,aged woodcock
185,AIC,nutmeg
185,AIC,clof
185,AIC,ground cinnamon
185,AIC,milk
185,AIC,butter
185,AIC,sugar
185,AIC,wheat flour
186,AIC,lemon zest
186,AIC,starch
186,AIC,sugar
186,AIC,milk
187,AIC,lemon zest
187,AIC,wheat starch
187,AIC,sugar
187,AIC,milk
188,AIC,water
188,AIC,black pepper
188,AIC,salt
188,AIC,breadcrumb
188,AIC,olive oil
188,AIC,salt
188,AIC,egg
188,AIC,juniper berry
188,AIC,black pepper
188,AIC,clove
188,AIC,bay leaf
188,AIC,sage
188,AIC,celery
188,AIC,carrot
188,AIC,onion
188,AIC,red wine
188,AIC,red wine vinegar
188,AIC,pig's trotter
189,AIC,oregano
189,AIC,black pepper
189,AIC,salt
189,AIC,toasted bread slice
189,AIC,white wine
189,AIC,parsley
189,AIC,onion
189,AIC,garlic
189,AIC,olive oil
189,AIC,tomato
189,AIC,anchovy
190,AIC,sugar
190,AIC,anise liqueur
190,AIC,anise seed
190,AIC,butter
190,AIC,wheat flour
191,AIC,black pepper
191,AIC,salt
191,AIC,parmigiano cheese
191,AIC,white wine
191,AIC,olive oil
191,AIC,salted àola
191,AIC,bigoli al torchio
192,AIC,olive oil
192,AIC,salt
192,AIC,lemon zest
192,AIC,vanilla sugar
192,AIC,sugar
192,AIC,butter
192,AIC,egg yolk
192,AIC,egg
192,AIC,wheat flour
193,AIC,black pepper
193,AIC,salt
193,AIC,parsley
193,AIC,sage
193,AIC,bay leaf
193,AIC,garlic
193,AIC,celery
193,AIC,carrot
193,AIC,onion
193,AIC,olive oil
193,AIC,lardo
193,AIC,butter
193,AIC,young duck
193,AIC,bigoli pasta
194,AIC,salt
194,AIC,olive oil
194,AIC,parmigiano cheese
194,AIC,parsley
194,AIC,garlic
194,AIC,onion
194,AIC,butter
194,AIC,fresh porcini mushroom
194,AIC,goose breast
194,AIC,bigoli
195,AIC,black pepper
195,AIC,salt
195,AIC,olive oil
195,AIC,onion
195,AIC,salted sardine
195,AIC,bigoli al torchio
196,AIC,warm water
196,AIC,fennel seed
196,AIC,sugar
196,AIC,butter
196,AIC,wheat flour
197,AIC,salt
197,AIC,grappa
197,AIC,sultana raisin
197,AIC,dried fig
197,AIC,walnut
197,AIC,egg
197,AIC,butter
197,AIC,sugar
197,AIC,milk
197,AIC,chestnut honey
197,AIC,yeast
197,AIC,buckwheat flour
197,AIC,wheat flour
198,AIC,salt
198,AIC,baking powder
198,AIC,lemon
198,AIC,milk
198,AIC,butter
198,AIC,egg yolk
198,AIC,egg
198,AIC,sugar
198,AIC,potato starch
198,AIC,wheat flour
199,AIC,almond
199,AIC,milk
199,AIC,lemon zest
199,AIC,baking powder
199,AIC,olive oil
199,AIC,egg yolk
199,AIC,egg
199,AIC,sugar
199,AIC,wheat flour
200,AIC,salt
200,AIC,sweet vin santo
200,AIC,baking powder
200,AIC,butter
200,AIC,egg yolk
200,AIC,egg
200,AIC,almond
200,AIC,sugar
200,AIC,wheat flour
201,AIC,sugar
201,AIC,milk
201,AIC,egg yolk
201,AIC,baking powder
201,AIC,lemon zest
201,AIC,vanillin
201,AIC,liqueur
201,AIC,butter
201,AIC,egg
201,AIC,sugar
201,AIC,potato starch
201,AIC,wheat flour
202,AIC,salt
202,AIC,milk
202,AIC,egg white
202,AIC,brewer's yeast
202,AIC,sugar
202,AIC,butter
202,AIC,wheat flour
203,AIC,powdered sugar
203,AIC,ground cinnamon
203,AIC,rum
203,AIC,sassolino liqueur
203,AIC,alcherme
203,AIC,orange zest
203,AIC,lemon zest
203,AIC,walnut
203,AIC,sugar
203,AIC,ground almond
203,AIC,wheat flour
203,AIC,margarine
203,AIC,butter
203,AIC,sugar
203,AIC,egg
204,AIC,black pepper
204,AIC,salt
204,AIC,veal loin steak
205,AIC,vanilla
205,AIC,gelatin sheet
205,AIC,sugar
205,AIC,cream
206,AIC,black pepper
206,AIC,salt
206,AIC,olive oil
206,AIC,vinegar
206,AIC,lemon juice
206,AIC,salted anchovy
206,AIC,mustard powder
206,AIC,rosemary
206,AIC,lesser calamint leaf
206,AIC,onion
206,AIC,garlic
206,AIC,fresh marjoram
206,AIC,basil
206,AIC,veal chop
207,AIC,black pepper
207,AIC,meat broth
207,AIC,wheat flour
207,AIC,sage
207,AIC,marjoram
207,AIC,thyme
207,AIC,rosemary
207,AIC,garlic
207,AIC,onion
207,AIC,carrot
207,AIC,white wine
207,AIC,olive oil
207,AIC,lard
207,AIC,tomato sauce or paste
207,AIC,rooster
207,AIC,salt
207,AIC,olive oil
207,AIC,egg yolk
207,AIC,egg
207,AIC,wheat flour
208,AIC,smoked ricotta
208,AIC,sage
208,AIC,salt
208,AIC,latteria
208,AIC,butter
208,AIC,egg
208,AIC,corn flour
208,AIC,wheat flour
208,AIC,buckwheat flour
209,AIC,salt
209,AIC,olive oil
209,AIC,breadcrumb
209,AIC,wheat flour
209,AIC,l'aquila saffron
209,AIC,mozzarella
210,AIC,salt
210,AIC,olive oil
210,AIC,stone-ground polenta
210,AIC,salt
210,AIC,black pepper
210,AIC,lardo
210,AIC,olive oil
210,AIC,broth
210,AIC,barbera d’asti wine
210,AIC,clove
210,AIC,juniper berry
210,AIC,herbs
210,AIC,celery
210,AIC,leek
210,AIC,carrot
210,AIC,onion
210,AIC,wild boar pulp
211,AIC,butter
211,AIC,truffle
211,AIC,parmigiano cheese
211,AIC,béchamel sauce
211,AIC,mortadella
211,AIC,prosciutto cotto
211,AIC,chicken breast
211,AIC,vol-au-vent
212,AIC,black pepper
212,AIC,salt
212,AIC,parsley
212,AIC,wheat flour
212,AIC,olive oil
212,AIC,garlic
212,AIC,egg
212,AIC,pecorino cheese
212,AIC,breadcrumb
212,AIC,anchovy
213,AIC,powdered sugar
213,AIC,olive oil
213,AIC,butter
213,AIC,egg white
213,AIC,water
213,AIC,egg yolk
213,AIC,ground cinnamon
213,AIC,almond
213,AIC,chocolate
213,AIC,sugar
213,AIC,wheat flour
213,AIC,lemon zest
213,AIC,liqueur
213,AIC,olive oil
213,AIC,sugar
213,AIC,egg yolk
214,AIC,sugar
214,AIC,butter
214,AIC,candied fruit
214,AIC,ricotta
214,AIC,pastry cream
214,AIC,jam
214,AIC,sugar
214,AIC,butter
214,AIC,egg yolk
214,AIC,wheat flour
215,AIC,grated parmigiano cheese
215,AIC,rosemary
215,AIC,garlic
215,AIC,minced lard
215,AIC,water
215,AIC,salt
215,AIC,pork rind
215,AIC,egg
215,AIC,wheat flour
216,AIC,vegetable broth
216,AIC,bay leaf
216,AIC,rosemary sprig
216,AIC,sage
216,AIC,garlic
216,AIC,salt
216,AIC,beef eye of round
217,AIC,salt
217,AIC,wine
217,AIC,lemon
217,AIC,garlic
217,AIC,parsley
217,AIC,onion
217,AIC,butter
217,AIC,olive oil
217,AIC,large snail
218,AIC,black pepper
218,AIC,salt
218,AIC,olive oil
218,AIC,nutmeg
218,AIC,sage
218,AIC,red wine
218,AIC,breadcrumb
218,AIC,grated parmigiano cheese
218,AIC,tomato paste
218,AIC,onion
218,AIC,carrot
218,AIC,celery
218,AIC,egg
218,AIC,butter
218,AIC,young pigeon
218,AIC,arborio rice
219,AIC,sugar
219,AIC,egg
219,AIC,marsala
219,AIC,rum
219,AIC,coffee
219,AIC,sugar
219,AIC,cocoa powder
219,AIC,amaretti
219,AIC,milk
220,AIC,untreated orange
220,AIC,liqueur
220,AIC,unsweetened cocoa powder
220,AIC,egg
220,AIC,sugar
220,AIC,milk
220,AIC,dried fig
220,AIC,sultana raisin
220,AIC,hazelnut and walnut
220,AIC,rice
220,AIC,stale bread
221,AIC,salt
221,AIC,vanilla
221,AIC,milk
221,AIC,lemon zest
221,AIC,brewer's yeast
221,AIC,egg
221,AIC,butter
221,AIC,sugar
221,AIC,potato starch
221,AIC,wheat flour
222,AIC,olive oil
222,AIC,salt
222,AIC,wheat flour
222,AIC,egg
222,AIC,borage leaf
223,AIC,olive oil
223,AIC,sardinian spiny artichoke top
223,AIC,mullet bottarga
224,AIC,black pepper
224,AIC,salt
224,AIC,chianti wine
224,AIC,fennel seed
224,AIC,garlic
224,AIC,pork chop
225,AIC,bread
225,AIC,black pepper
225,AIC,salt
225,AIC,parsley
225,AIC,olive oil
225,AIC,butter
225,AIC,pecorino cheese
225,AIC,breadcrumb
225,AIC,meat slice
226,AIC,red wine
226,AIC,tomato paste
226,AIC,onion
226,AIC,olive oil
226,AIC,lard
226,AIC,black pepper
226,AIC,salt
226,AIC,parsley
226,AIC,spicy provolone
226,AIC,pine nut and raisin
226,AIC,garlic
226,AIC,lardo
226,AIC,prosciutto crudo
226,AIC,beef slice
227,AIC,salt
227,AIC,olive oil
227,AIC,parsley
227,AIC,garlic
227,AIC,oregano
227,AIC,wheat flour
227,AIC,white wine
227,AIC,pecorino cheese
227,AIC,breadcrumb
227,AIC,anchovy
228,AIC,black pepper
228,AIC,salt
228,AIC,tomato passata
228,AIC,red wine
228,AIC,olive oil
228,AIC,onion
228,AIC,parsley
228,AIC,garlic
228,AIC,grated pecorino cheese
228,AIC,caper
228,AIC,horse meat slice
229,AIC,black pepper
229,AIC,salt
229,AIC,olive oil
229,AIC,parsley
229,AIC,onion
229,AIC,caper
229,AIC,caciocavallo
229,AIC,breadcrumb
229,AIC,swordfish
230,AIC,dry liqueur
230,AIC,salt
230,AIC,yeast
230,AIC,egg
230,AIC,sugar
230,AIC,butter
230,AIC,wheat flour
231,AIC,salt
231,AIC,olive oil
231,AIC,butter
231,AIC,cinnamon stick
231,AIC,black pepper
231,AIC,bay leaf
231,AIC,garlic
231,AIC,clove
231,AIC,rosemary
231,AIC,onion
231,AIC,celery
231,AIC,carrot
231,AIC,barolo wine
231,AIC,beef
232,AIC,salt
232,AIC,chili pepper
232,AIC,olive oil
232,AIC,garlic
232,AIC,broccoli rabe
233,AIC,salt
233,AIC,wheat flour
233,AIC,butter
233,AIC,salame napoletano
233,AIC,prosciutto cotto
233,AIC,provolone
233,AIC,scamorza
233,AIC,butter
233,AIC,grated parmigiano cheese
233,AIC,sugar
233,AIC,brewer's yeast
233,AIC,milk
233,AIC,egg
233,AIC,wheat flour
234,AIC,salt
234,AIC,celery
234,AIC,onion
234,AIC,bay leaf
234,AIC,carrot
234,AIC,batuda (soured whole milk)
234,AIC,white pumpkin
234,AIC,shelled bean
234,AIC,potato
235,AIC,salt
235,AIC,olive oil
235,AIC,chili pepper
235,AIC,polenta flour
235,AIC,garlic
235,AIC,broccoletti (branching broccoli)
236,AIC,salt
236,AIC,bread
236,AIC,egg
236,AIC,chili pepper
236,AIC,olive oil
236,AIC,garlic
236,AIC,broccoli rabe
237,AIC,black pepper
237,AIC,salt
237,AIC,garlic
237,AIC,olive oil
237,AIC,white wine
237,AIC,cauliflower
238,AIC,salt
238,AIC,lemon
238,AIC,olive oil
238,AIC,broccoli
239,AIC,salt
239,AIC,chili pepper
239,AIC,white wine
239,AIC,garlic
239,AIC,olive oil
239,AIC,black broccoli
240,AIC,salt
240,AIC,chili pepper
240,AIC,olive oil
240,AIC,balsamic vinegar
240,AIC,red wine
240,AIC,garlic
240,AIC,romanesco broccoli
241,AIC,salt
241,AIC,garlic
241,AIC,vinegar
241,AIC,olive oil
241,AIC,broccoli
242,AIC,black pepper
242,AIC,salt
242,AIC,garlic
242,AIC,onion
242,AIC,tomato paste
242,AIC,water
242,AIC,wine vinegar
242,AIC,olive oil
242,AIC,mixed fish soup
243,AIC,salt
243,AIC,olive oil
243,AIC,fish broth
243,AIC,tomato passata
243,AIC,parsley
243,AIC,garlic
243,AIC,chili pepper
243,AIC,bell pepper
243,AIC,mantis shrimp
243,AIC,cuttlefish
243,AIC,mixed fish
244,AIC,salt
244,AIC,olive oil
244,AIC,basil
244,AIC,parsley
244,AIC,garlic
244,AIC,chili pepper
244,AIC,bell pepper
244,AIC,cherry tomato
244,AIC,clam
244,AIC,mussel
244,AIC,mixed fish
245,AIC,black pepper
245,AIC,salt
245,AIC,wheat flour
245,AIC,water
245,AIC,seed oil
245,AIC,white onion
245,AIC,razor clam
246,AIC,frying oil
246,AIC,black pepper
246,AIC,salt
246,AIC,parsley
246,AIC,bay leaf
246,AIC,white wine
246,AIC,tomato paste
246,AIC,garlic
246,AIC,onion
246,AIC,olive oil
246,AIC,wheat flour
246,AIC,mixed seafood
246,AIC,fish
247,AIC,black pepper
247,AIC,salt
247,AIC,parsley
247,AIC,garlic
247,AIC,peeled tomato
247,AIC,olive oil
247,AIC,mantis shrimp
248,AIC,hot water
248,AIC,black pepper
248,AIC,wheat flour
248,AIC,seed oil
248,AIC,garlic
248,AIC,clam
249,AIC,salt
249,AIC,chili pepper
249,AIC,bell pepper
249,AIC,basil
249,AIC,parsley
249,AIC,tomato
249,AIC,garlic
249,AIC,olive oil
249,AIC,mussel
249,AIC,lupini clam
249,AIC,mixed fish soup
250,AIC,hot water
250,AIC,salt
250,AIC,black pepper
250,AIC,white wine vinegar
250,AIC,seed oil
250,AIC,garlic
250,AIC,turbot
251,AIC,salt
251,AIC,olive oil
251,AIC,chili pepper
251,AIC,parsley
251,AIC,garlic
251,AIC,bell pepper
251,AIC,tomato
251,AIC,crab
251,AIC,mantis shrimp
251,AIC,cuttlefish
251,AIC,gurnard
251,AIC,skate wing
251,AIC,red mullet
251,AIC,scampi
251,AIC,dogfish steak
251,AIC,monkfish tail
251,AIC,john dory
252,AIC,water
252,AIC,salt
252,AIC,parsley
252,AIC,tomato pulp
252,AIC,white wine
252,AIC,vinegar
252,AIC,olive oil
252,AIC,lemon zest
252,AIC,garlic
252,AIC,mixed fish
253,AIC,stale bread
253,AIC,salt
253,AIC,chili pepper
253,AIC,tomato paste
253,AIC,garlic
253,AIC,parsley
253,AIC,onion
253,AIC,vinegar
253,AIC,olive oil
253,AIC,mixed fish
254,AIC,black pepper
254,AIC,salt
254,AIC,tomato paste
254,AIC,white wine vinegar
254,AIC,seed oil
254,AIC,garlic
254,AIC,anchovy
255,AIC,water
255,AIC,black pepper
255,AIC,salt
255,AIC,parsley
255,AIC,stock cube
255,AIC,white wine
255,AIC,olive oil
255,AIC,porcini mushroom
255,AIC,onion
255,AIC,butter
255,AIC,wheat flour
256,AIC,water
256,AIC,black pepper
256,AIC,salt
256,AIC,marjoram
256,AIC,cumin
256,AIC,bread
256,AIC,parmigiano cheese
256,AIC,egg
256,AIC,wheat flour
256,AIC,butter
257,AIC,salt
257,AIC,grated parmigiano cheese
257,AIC,butter
257,AIC,chicken liver
257,AIC,broth
257,AIC,rice
258,AIC,pistadein
258,AIC,dried saluggia bean
259,AIC,salt
259,AIC,chili pepper
259,AIC,olive oil
259,AIC,sweet green pepper
259,AIC,parsley
259,AIC,garlic
259,AIC,peeled tomato
259,AIC,wild chicory
259,AIC,mussel
259,AIC,mixed fish
260,AIC,black pepper
260,AIC,salt
260,AIC,olive oil
260,AIC,celery
260,AIC,carrot
260,AIC,frog
261,AIC,meat broth
261,AIC,guanciale
261,AIC,lardo
261,AIC,egg
261,AIC,wheat flour
262,AIC,water
262,AIC,toasted bread
262,AIC,black pepper
262,AIC,salt
262,AIC,olive oil
262,AIC,tomato
262,AIC,sage
262,AIC,garlic
262,AIC,tench
263,AIC,ground cinnamon
263,AIC,vanilla
263,AIC,butter
263,AIC,sugar
263,AIC,egg white
263,AIC,almond
264,AIC,sugar
264,AIC,olive oil
264,AIC,baking powder
264,AIC,rum
264,AIC,butter
264,AIC,egg
264,AIC,wheat flour
265,AIC,red wine
265,AIC,garlic
265,AIC,fennel seed
265,AIC,butter
265,AIC,beef chuck
266,AIC,salt
266,AIC,milk
266,AIC,rice
266,AIC,bean
267,AIC,salt
267,AIC,olive oil
267,AIC,garlic
267,AIC,bread
268,AIC,salt
268,AIC,olive oil
268,AIC,garlic
268,AIC,tomato
268,AIC,bread
269,AIC,black pepper
269,AIC,salt
269,AIC,olive oil
269,AIC,garlic
269,AIC,tomato
269,AIC,bucatini
270,AIC,salt
270,AIC,pecorino romano
270,AIC,chili pepper
270,AIC,tomato
270,AIC,olive oil
270,AIC,guanciale
270,AIC,bucatini (or spaghetti)
271,AIC,salt
271,AIC,anise seed
271,AIC,sultana raisin
271,AIC,milk
271,AIC,egg
271,AIC,brewer's yeast
271,AIC,butter
271,AIC,sugar
271,AIC,wheat flour
272,AIC,powdered sugar
272,AIC,apricot jam
272,AIC,lemon zest
272,AIC,milk
272,AIC,egg
272,AIC,brewer's yeast
272,AIC,butter
272,AIC,wheat flour
273,AIC,water
273,AIC,black pepper
273,AIC,salt
273,AIC,garlic
273,AIC,parsley
273,AIC,olive oil
273,AIC,pancetta
273,AIC,provola
273,AIC,pecorino cheese
273,AIC,kid goat caul fat
273,AIC,kid goat intestine
273,AIC,kid goat liver and lung
274,AIC,black pepper
274,AIC,salt
274,AIC,olive oil
274,AIC,milk
274,AIC,stale bread roll
274,AIC,butter
274,AIC,parsley
274,AIC,onion
274,AIC,egg
274,AIC,veal brain
275,AIC,powdered sugar
275,AIC,frying oil
275,AIC,lemon zest
275,AIC,rum
275,AIC,baking powder
275,AIC,egg yolk
275,AIC,butter
275,AIC,sugar
275,AIC,wheat flour
276,AIC,salt
276,AIC,parsley
276,AIC,scallion
276,AIC,lamb or kid intestine
277,AIC,salt
277,AIC,nutmeg
277,AIC,breadcrumb
277,AIC,butter
277,AIC,béchamel sauce
277,AIC,parmigiano cheese
277,AIC,egg
277,AIC,green bean
278,AIC,black pepper
278,AIC,salt
278,AIC,parsley
278,AIC,abbuoti
279,AIC,salt
279,AIC,bay leaf
279,AIC,olive oil
279,AIC,white or rosé wine vinegar
279,AIC,walnut
279,AIC,garlic
279,AIC,white onion
279,AIC,gattuccio (small shark)
280,AIC,salt
280,AIC,homemade bread slice
280,AIC,rosemary
280,AIC,chili pepper
280,AIC,olive oil
280,AIC,broth
280,AIC,peeled tomato
280,AIC,white wine
280,AIC,garlic
280,AIC,onion
280,AIC,lamb shoulder
281,AIC,olive oil
281,AIC,dried mushroom
281,AIC,salted anchovy
281,AIC,tomato
281,AIC,carrot
281,AIC,garlic
281,AIC,parsley
281,AIC,celery
281,AIC,onion
281,AIC,fish
282,AIC,salt
282,AIC,olive oil
282,AIC,white wine vinegar
282,AIC,bay leaf
282,AIC,parsley
282,AIC,garlic
282,AIC,raisin
282,AIC,peeled tomato
282,AIC,skate
283,AIC,grated parmigiano cheese
283,AIC,toasted bread slice
283,AIC,black pepper
283,AIC,broth
283,AIC,celery
283,AIC,lardo
283,AIC,garlic
283,AIC,parsley
283,AIC,onion
283,AIC,white tripe
284,AIC,olive oil or lard
284,AIC,salt
284,AIC,hot water
284,AIC,milk
284,AIC,brewer's yeast
284,AIC,lard
284,AIC,wheat flour
285,AIC,passito wine
285,AIC,white wine
285,AIC,heavy cream
285,AIC,dried chestnut
286,AIC,garlic
286,AIC,rosemary
286,AIC,water
286,AIC,salt
286,AIC,sugar
286,AIC,olive oil
286,AIC,brewer's yeast
286,AIC,wheat flour
287,AIC,salt
287,AIC,stale bread
287,AIC,sage
287,AIC,celery
287,AIC,onion
287,AIC,chili pepper
287,AIC,garlic
287,AIC,red wine
287,AIC,olive oil
287,AIC,tomato paste
287,AIC,tomato
287,AIC,fish soup
287,AIC,smooth-hound and/or moray eel
287,AIC,mantis shrimp
287,AIC,cuttlefish and squid
287,AIC,octopus
288,AIC,salt
288,AIC,bay leaf
288,AIC,stale bread
288,AIC,onion
288,AIC,carrot
288,AIC,celery
288,AIC,olive oil
288,AIC,chili pepper
288,AIC,tomato
288,AIC,white wine
288,AIC,garlic
288,AIC,parsley
288,AIC,clam and mussel
288,AIC,mixed small fish
288,AIC,mantis shrimp
288,AIC,baby octopus
288,AIC,cuttlefish
288,AIC,dogfish and monkfish
289,AIC,black pepper
289,AIC,olive oil
289,AIC,oregano
289,AIC,garlic
289,AIC,white wine vinegar
289,AIC,caciocavallo
290,AIC,frying oil
290,AIC,salt
290,AIC,olive oil
290,AIC,wheat flour
