recipe_id,source,name,original_name,original_title,category,region,city,servings,step_count,ingredient_count,tool_count
213,AIC,Bocconotto from Castel Frentano,bocconotto di castel frentano,bocconotto di castel frentano,Desserts and liqueurs,Abruzzo,,100.0,7,13,6
214,AIC,bocconotto,bocconotto,bocconotto,Desserts and liqueurs,Puglia,,4.0,6,8,2
215,AIC,Borlenghi or Burlengh,borlenghi o burlengh,borlenghi o burlengh,Appetizers,Emilia Romagna,"Guiglia, Modena",4.0,6,9,2
216,AIC,Cured and boiled beef,bollito salato,bollito salato,"Meat, poultry and game",Valle d'Aosta,,4.0,6,7,5
217,AIC,Verona-style snails,bogoni alla veronese,bogoni alla veronese,Fish and seafood,Veneto,,4.0,4,9,5
218,AIC,Rice bomb with pigeons,bomba di riso con piccioni,bomba di riso con piccioni,"Pasta, rice and polenta",Emilia Romagna,Parma,4.0,11,16,7
219,AIC,bonêt,bonêt,bonêt,Desserts and liqueurs,Piemonte,,8.0,9,8,6
220,AIC,Bostrengo,bostrengo,bostrengo,Desserts and liqueurs,Marche,,8.0,8,11,9
221,AIC,Bossolà,bossolà,bossolà,Desserts and liqueurs,Lombardia,,6.0,8,10,6
222,AIC,Borage in batter,borragine in pastella,borragine in pastella,"Vegetables, eggs and legumes",Abruzzo,,4.0,6,5,4
223,AIC,Bottarga with spiny artichokes,bottarga ai carciofi spinosi,bottarga ai carciofi spinosi,Appetizers,Sardegna,,6.0,7,3,3
224,AIC,Drunken Pork Chops,braciole ubriache,braciole ubriache,"Meat, poultry and game",Toscana,,4.0,4,6,1
225,AIC,Calabrian braciolette,braciolette calabresi,braciolette calabresi,"Meat, poultry and game",Calabria,,4.0,5,9,6
226,AIC,Braciolette in ragù,braciolette al ragù,braciolette al ragù,"Meat, poultry and game",Campania,Napoli,6.0,9,14,6
227,AIC,Anchovy Braciolette,braciolette di alici,braciolette di alici,Fish and seafood,Calabria,,4.0,6,10,4
228,AIC,brasciole (meat rolls),brasciole (involtini),brasciole (involtini),"Meat, poultry and game",Puglia,,4.0,7,11,4
229,AIC,Swordfish braciolette,braciolette di pesce spada,braciolette di pesce spada,Fish and seafood,Sicilia,,4.0,8,9,7
230,AIC,Veronese brassadella,brassadella veronese,brassadella veronese,Desserts and liqueurs,Veneto,,4.0,7,7,5
231,AIC,Braised Beef in Barolo Wine,brasato di bue al barolo,brasato di bue al barolo,"Meat, poultry and game",Piemonte,Cuneo,6.0,8,14,8
232,AIC,Poached Broccoli Rabe (Cime di Rapa),broccoletti (cime di rapa) a crudo o affogati,broccoletti (cime di rapa) a crudo o affogati,"Vegetables, eggs and legumes",Lazio,,4.0,4,5,1
233,AIC,Rustic brioche,brioche rustica,brioche rustica,Pizzas and savory pies,Campania,,4.0,10,12,8
234,AIC,briza,briza,briza,Soups and broths,Friuli Venezia Giulia,,4.0,7,9,4
235,AIC,Brothy Broccoletti with Cornmeal Pizza,broccoletti brodosi con pizza di granturco,broccoletti brodosi con pizza di granturco,Soups and broths,Abruzzo,,4.0,6,6,6
236,AIC,Broccoletti with eggs,broccoletti con le uova,broccoletti con le uova,"Vegetables, eggs and legumes",Lazio,,4.0,5,7,1
237,AIC,Broccoli Affogati,broccoli affogati,broccoli affogati,"Vegetables, eggs and legumes",Umbria,Orvieto,4.0,5,6,2
238,AIC,broccoli with lemon,broccoli al limone,broccoli al limone,"Vegetables, eggs and legumes",Abruzzo,,4.0,5,4,4
239,AIC,Stewed Black Broccoli,broccoli neri stufati,broccoli neri stufati,"Vegetables, eggs and legumes",Molise,Termoli,4.0,6,6,3
240,AIC,Broccoli strascinati (Sautéed Romanesco broccoli),broccoli strascinati,broccoli strascinati,"Vegetables, eggs and legumes",Lazio,,4.0,6,7,3
241,AIC,Suffocated Broccoli,brocculi affucati,brocculi affucati,"Vegetables, eggs and legumes",Calabria,,4.0,6,5,4
242,AIC,Fano-style fish stew (Brodetto alla fanese),brodetto alla fanese,brodetto alla fanese,Fish and seafood,Marche,,6.0,7,9,2
243,AIC,Pescara-style Brodetto,brodetto alla pescarese,brodetto alla pescarese,Fish and seafood,Abruzzo,,6.0,6,11,2
244,AIC,Vasto-style fish stew (Brodetto alla Vastese),brodetto alla vastese,brodetto alla vastese,Fish and seafood,Abruzzo,,4.0,5,11,2
245,AIC,Brodetto of Razor Clams,brodetto di cannolicchi,brodetto di cannolicchi,Fish and seafood,Friuli Venezia Giulia,Grado,4.0,6,7,2
246,AIC,Brodetto alla Triestina,brodetto alla triestina,brodetto alla triestina,Fish and seafood,Friuli Venezia Giulia,,6.0,7,13,6
247,AIC,Brodetto of Mantis Shrimp,brodetto di canocchie,brodetto di canocchie,Fish and seafood,Friuli Venezia Giulia,,4.0,6,7,2
248,AIC,Clam Brodetto,brodetto di vongole,brodetto di vongole,Fish and seafood,Friuli Venezia Giulia,Grado,4.0,4,6,1
249,AIC,Brodetto Termolese di Tornòla,brodetto termolese di tornòla,brodetto termolese di tornòla,Soups and broths,Molise,,4.0,7,11,4
250,AIC,Grado-style turbot brodetto,brodetto di rombo alla gradese,brodetto di rombo alla gradese,Fish and seafood,Friuli Venezia Giulia,,4.0,6,7,1
251,AIC,Brodetto alla Giuliese (Giulianova-style fish stew),brodetto alla giuliese,brodetto alla giuliese,Fish and seafood,Abruzzo,Giulianova,6.0,6,17,3
252,AIC,Ravenna-style fish stew (brodetto),brodetto alla ravennate,brodetto alla ravennate,Fish and seafood,Emilia Romagna,,6.0,5,10,1
253,AIC,Brodetto all'anconetana,brodetto all’anconetana,brodetto all’anconetana,Fish and seafood,Marche,,8.0,7,10,4
254,AIC,Brodetto of Anchovies,brodetto di alici,brodetto di alici,Fish and seafood,Friuli Venezia Giulia,Grado,4.0,6,7,1
255,AIC,Burnt broth with porcini mushrooms,brodo bruciato con i porcini,brodo bruciato con i porcini,Soups and broths,Trentino Alto Adige,,6.0,6,11,6
256,AIC,Toasted Broth (Brodo Brustolà),brodo brustolà,brodo brustolà,Soups and broths,Friuli Venezia Giulia,,4.0,6,10,3
257,AIC,Broth with rice and chicken livers,brodo con riso e fegatini,brodo con riso e fegatini,Soups and broths,Friuli Venezia Giulia,"Gorizia, Collio, Carso",4.0,4,6,2
258,AIC,Bean Broth,brodo di fagioli,brodo di fagioli,Soups and broths,Emilia Romagna,,4.0,3,2,2
259,AIC,Fish broth with vegetables,brodo di pesce con verdure,brodo di pesce con verdure,Soups and broths,Molise,Termoli,4.0,5,10,1
260,AIC,Frog Broth,brodo di rane,brodo di rane,Soups and broths,Emilia Romagna,,4.0,4,6,4
261,AIC,Brodosilli,brodosilli,brodosilli,Soups and broths,Abruzzo,,4.0,5,5,4
262,AIC,Tench Broth,brodo di tinca,brodo di tinca,Fish and seafood,Umbria,,4.0,6,9,3
263,AIC,brutti ma buoni,brutti ma buoni,brutti ma buoni,Desserts and liqueurs,Piemonte,Borgomanero,40.0,6,6,10
264,AIC,Brotie,brotie,brotie,Desserts and liqueurs,Piemonte,,6.0,4,7,3
265,AIC,bruscitti,bruscitti ,bruscitti ,"Meat, poultry and game",Lombardia,,4.0,4,5,4
266,AIC,Bruvòira,bruvòira,bruvòira,Soups and broths,Piemonte,Biella,4.0,4,4,1
267,AIC,Bruschetta or Fettunta,bruschetta o fettunta,bruschetta o fettunta,Appetizers,Lazio,,4.0,4,4,2
268,AIC,Bruschetta with tomato,bruschetta al pomodoro,bruschetta al pomodoro,Appetizers,Lazio,,4.0,3,5,5
269,AIC,Bucatini Maratea Style,bucatini alla moda di maratea,bucatini alla moda di maratea,"Pasta, rice and polenta",Basilicata,,4.0,6,6,4
270,AIC,Bucatini (or spaghetti) alla Matriciana,bucatini (o spaghetti) alla “matriciana”,bucatini (o spaghetti) alla “matriciana”,"Pasta, rice and polenta",Lazio,Roma,4.0,7,7,4
271,AIC,Buccellato,buccellato,buccellato,Desserts and liqueurs,Toscana,Lucca,8.0,8,9,5
272,AIC,Buchteln - Leavened Dough Puffs,buchteln - sgonfiotti di pasta lievitata,buchteln - sgonfiotti di pasta lievitata,Desserts and liqueurs,Friuli Venezia Giulia,,8.0,10,8,7
273,AIC,Rolled Kid Goat Innards,budellame di capretto arrotolato,budellame di capretto arrotolato,"Meat, poultry and game",Calabria,,4.0,5,12,4
274,AIC,Veal Brain Pudding,budino di cervello,budino di cervello,"Meat, poultry and game",Trentino Alto Adige,,4.0,9,10,7
275,AIC,Bugie,bugie,bugie,Desserts and liqueurs,Piemonte,,8.0,7,9,5
276,AIC,Stigghiola (Grilled Lamb or Kid Intestines),budelline d’agnello o stigghiola,budelline d’agnello o stigghiola,"Meat, poultry and game",Sicilia,,4.0,3,4,4
277,AIC,Puréed Green Bean Pudding,budino di fagiolini passati,budino di fagiolini passati,"Vegetables, eggs and legumes",Lazio,,4.0,8,8,7
278,AIC,Faicchio-style lamb intestines (budelline di agnello),budelline di agnello di faicchio,budelline di agnello di faicchio,"Meat, poultry and game",Campania,Benevento,4.0,4,4,3
279,AIC,Burrida,burrida,burrida,Appetizers,Sardegna,Cagliari,6.0,11,8,5
280,AIC,Maremma-style Lamb Stew (Buglione),buglione d’agnello alla maremmana,buglione d’agnello alla maremmana,"Meat, poultry and game",Toscana,,4.0,10,11,2
281,AIC,Buridda,buridda,buridda,Soups and broths,Liguria,,4.0,8,10,2
282,AIC,Burrida of skate,burrida di razza,burrida di razza,Appetizers,Sardegna,Cabras,6.0,8,9,5
283,AIC,busecca,busecca,busecca,Soups and broths,Piemonte,Biella,6.0,4,10,5
284,AIC,Burtlèna or gnocco fritto,burtlèna o gnocco fritto,burtlèna o gnocco fritto,Pizzas and savory pies,Emilia Romagna,,8.0,7,7,7
285,AIC,Busecchina,busecchina,busecchina,Desserts and liqueurs,Lombardia,,6.0,3,4,4
286,AIC,cacciannanze,cacciannanze,cacciannanze,Pizzas and savory pies,Marche,,4.0,9,8,4
287,AIC,Livorno-style Cacciucco,cacciucco alla livornese,cacciucco alla livornese,Fish and seafood,Toscana,,4.0,8,16,5
288,AIC,Viareggio-style cacciucco,cacciucco alla viareggina,cacciucco alla viareggina,Fish and seafood,Toscana,,6.0,7,18,5
289,AIC,Caciocavallo all'argentiera (Silversmith's style caciocavallo),caciocavallo all’argentiera,caciocavallo all’argentiera,Appetizers,Sicilia,,4.0,5,6,3
290,AIC,Fried caciotta with saffron,caciotta fritta con lo zafferano,caciotta fritta con lo zafferano,Appetizers,Abruzzo,,4.0,6,6,6
291,AIC,Cajettes,cajettes,cajettes,"Pasta, rice and polenta",Piemonte,,6.0,7,12,8
292,AIC,Roasted squid with lemon,calamari arrosto al limone,calamari arrosto al limone,Fish and seafood,Sardegna,Porto Torres,4.0,5,6,3
293,AIC,Stuffed Squid,calamari ripieni,calamari ripieni,Fish and seafood,Puglia,,4.0,6,8,4
294,AIC,Stuffed Squid,calamari ripieni,calamari ripieni,Fish and seafood,Marche,,4.0,7,7,5
295,AIC,Small Squid with Olives and Rosemary,calamaretti con olive e rosmarino,calamaretti con olive e rosmarino,Fish and seafood,Liguria,,4.0,5,9,2
296,AIC,Stuffed Squid,calamari ripieni,calamari ripieni,Fish and seafood,Sardegna,Cabras,6.0,6,13,5
297,AIC,Stuffed Squid,calamari ripieni,calamari ripieni,Fish and seafood,Lazio,Civitavecchia,4.0,5,11,5
298,AIC,Calandraca,calandraca,calandraca,"Meat, poultry and game",Friuli Venezia Giulia,,6.0,7,10,2
299,AIC,Stuffed Caciocavallo,caciocavallo farcito,caciocavallo farcito,Appetizers,Molise,Agnone,4.0,8,9,7
300,AIC,Caldaro (Tuscan Fish Stew),caldaro,caldaro,Fish and seafood,Toscana,,6.0,7,20,2
301,AIC,Calcionetti or Caggiunitte,calcionetti o caggiunitte,calcionetti o caggiunitte,Desserts and liqueurs,Abruzzo,,10.0,8,10,8
302,AIC,Calzagatti,calzagatti,calzagatti,"Pasta, rice and polenta",Emilia Romagna,,4.0,9,8,6
303,AIC,Calzoncelli,calzoncelli,calzoncelli,Desserts and liqueurs,Basilicata,,8.0,8,15,6
304,AIC,Carnival Calzone,calzone di carnevale,calzone di carnevale,Pizzas and savory pies,Puglia,Bari,4.0,10,11,9
305,AIC,Bari-style calzone,calzone barese,calzone barese,Pizzas and savory pies,Puglia,,4.0,8,11,6
306,AIC,Vegetable calzone,calzone di verdure,calzone di verdure,Pizzas and savory pies,Basilicata,,4.0,6,6,5
307,AIC,Saint Leonard's Calzone,calzone di san leonardo,calzone di san leonardo,Desserts and liqueurs,Puglia,,8.0,6,9,4
308,AIC,Baked stuffed calzone,calzone ripieno al forno,calzone ripieno al forno,Pizzas and savory pies,Campania,,4.0,7,13,5
309,AIC,calzuncielli di scammaro,calzuncielli di scammaro,calzuncielli di scammaro,Pizzas and savory pies,Campania,,6.0,8,15,8
310,AIC,Canascione d'erbe,canascione d’erbe,canascione d’erbe,Appetizers,Campania,,4.0,8,10,6
311,AIC,Cheese canederli,canederli al formaggio,canederli al formaggio,"Pasta, rice and polenta",Veneto,,4.0,7,10,4
312,AIC,candelaus,candelaus,candelaus,Desserts and liqueurs,Sardegna,Campidano di Cagliari,6.0,8,10,4
313,AIC,canestrelli,canestrelli,canestrelli,Desserts and liqueurs,Liguria,,4.0,6,5,7
314,AIC,canestrelli,canestrelli,canestrelli,Desserts and liqueurs,Piemonte,Borgofranco d’Ivrea,8.0,7,9,3
315,AIC,Canederli in broth,canederli in brodo,canederli in brodo,Soups and broths,Trentino Alto Adige,,4.0,8,13,5
316,AIC,canestrelli alla tabarkina,canestrelli alla tabarkina,canestrelli alla tabarkina,Desserts and liqueurs,Sardegna,Carloforte,6.0,6,9,4
317,AIC,Cannarozzetti with saffron,cannarozzetti allo zafferano,cannarozzetti allo zafferano,"Pasta, rice and polenta",Abruzzo,,4.0,5,8,7
318,AIC,Cannarozzetti with olaci (wild spinach),cannarozzetti con gli olaci,cannarozzetti con gli olaci,"Pasta, rice and polenta",Abruzzo,,6.0,6,8,4
319,AIC,Cannelloni alla Sorrentina,cannelloni alla sorrentina,cannelloni alla sorrentina,"Pasta, rice and polenta",Campania,,4.0,8,11,7
320,AIC,cannoli,cannoli,cannoli,Desserts and liqueurs,Sicilia,,12.0,11,13,8
321,AIC,Boiled Mantis Shrimp,canocchie bollite,canocchie bollite,Appetizers,Marche,,4.0,4,6,3
322,AIC,Artichoke Caponata,caponata di carciofi,caponata di carciofi,"Vegetables, eggs and legumes",Sicilia,,4.0,9,12,5
323,AIC,caponata,caponata,caponata,"Vegetables, eggs and legumes",Sicilia,,4.0,7,12,3
324,AIC,Mackerel caponata,caponata di sgombro,caponata di sgombro,Appetizers,Campania,Maddaloni,4.0,8,16,4
325,AIC,Campobasso-style Caponata,caponata campobassana,caponata campobassana,Appetizers,Molise,,4.0,4,13,4
326,AIC,Eggplant caponata,caponatina di melanzane,caponatina di melanzane,"Vegetables, eggs and legumes",Sicilia,,4.0,8,12,5
327,AIC,Christmas caponata,caponata di natale,caponata di natale,"Vegetables, eggs and legumes",Sicilia,,4.0,7,9,7
328,AIC,Marinated Eel (Capitone Marinato),capitone marinato,capitone marinato,Fish and seafood,Lazio,Roma,4.0,6,7,5
329,AIC,Emilian-style cappelletti,cappelletti all’emiliana,cappelletti all’emiliana,Soups and broths,Emilia Romagna,"Piacenza, Parma, Reggio Emilia",4.0,8,12,8
330,AIC,eggplant caponatina,caponatina di melanzane,caponatina di melanzane,"Vegetables, eggs and legumes",Calabria,,4.0,8,10,4
331,AIC,Cappelletti di magro,cappelletti di magro,cappelletti di magro,Soups and broths,Emilia Romagna,Faenza,4.0,6,10,6
332,AIC,Cappelletti,cappelletti,cappelletti,Soups and broths,Emilia Romagna,,4.0,6,5,5
333,AIC,Ferraresi cappelletti in broth,cappelletti ferraresi in brodo,cappelletti ferraresi in brodo,Soups and broths,Emilia Romagna,,4.0,13,13,7
334,AIC,Cappelletti in broth,cappelletti in brodo,cappelletti in brodo,Soups and broths,Emilia Romagna,,4.0,13,17,7
335,AIC,cappelletti in brodo,cappelletti in brodo,cappelletti in brodo,Soups and broths,Marche,,4.0,7,15,7
336,AIC,Homestyle Cappello del Prete,cappello del prete alla casalinga,cappello del prete alla casalinga,"Meat, poultry and game",Calabria,,4.0,10,11,7
337,AIC,Razor Clams Capuzzina Style,cappelonghe a la capuzzina,cappelonghe a la capuzzina,Soups and broths,Veneto,,4.0,7,6,5
338,AIC,Capponada or Capponalda,capponada o capponalda,capponada o capponalda,Appetizers,Liguria,,4.0,4,8,1
339,AIC,Capon alla Canevera,cappone alla canevera,cappone alla canevera,"Meat, poultry and game",Veneto,,6.0,4,5,3
340,AIC,Baked capon,cappone al forno,cappone al forno,"Meat, poultry and game",Calabria,,6.0,7,25,3
341,AIC,Scorpionfish with Potatoes,cappone con patate,cappone con patate,Fish and seafood,Sardegna,Cagliari,6.0,4,12,2
342,AIC,Capon in galantine,cappone in galantina,cappone in galantina,"Meat, poultry and game",Marche,,8.0,8,14,9
343,AIC,Stuffed Capon,cappone ripieno,cappone ripieno,"Meat, poultry and game",Piemonte,,6.0,10,19,11
344,AIC,Stuffed Capon,cappone ripieno,cappone ripieno,"Meat, poultry and game",Emilia Romagna,,6.0,8,14,5
345,AIC,Capon with anolini and prosciutto sauce,cappone con gli anolini e salsa al prosciutto,cappone con gli anolini e salsa al prosciutto,"Pasta, rice and polenta",Emilia Romagna,,4.0,6,12,6
346,AIC,Stuffed Capon,cappone ripieno,cappone ripieno,"Meat, poultry and game",Molise,Macchia d’Isernia,8.0,10,13,6
347,AIC,Calabrian-style capon,cappone alla calabrese,cappone alla calabrese,"Meat, poultry and game",Calabria,,6.0,5,8,5
348,AIC,Valdostana-style goat,capra alla valdostana,capra alla valdostana,"Meat, poultry and game",Valle d'Aosta,,4.0,8,20,3
349,AIC,Capra alla Neretese,capra alla neretese,capra alla neretese,"Meat, poultry and game",Abruzzo,,4.0,7,11,4
350,AIC,Goat alla Vutana,capra alla vutana,capra alla vutana,"Meat, poultry and game",Calabria,,6.0,6,12,3
351,AIC,Shepherd's style goat,capra allo stazzo,capra allo stazzo,"Meat, poultry and game",Abruzzo,,6.0,6,12,5
352,AIC,Goat and Beans,capra e fagioli,capra e fagioli,"Meat, poultry and game",Liguria,,4.0,7,10,5
353,AIC,Kid Goat with Oregano,capretto all’origano,capretto all’origano,"Meat, poultry and game",Calabria,,6.0,6,6,4
354,AIC,Roasted Kid Goat,capretto arrosto,capretto arrosto,"Meat, poultry and game",Trentino Alto Adige,,6.0,5,9,4
355,AIC,Spicy kid goat,capretto arrabbiato,capretto arrabbiato,"Meat, poultry and game",Campania,Calabritto,4.0,6,7,1
356,AIC,Kid Goat Fricassee,capretto in fricassea,capretto in fricassea,"Meat, poultry and game",Sicilia,,4.0,6,9,5
357,AIC,Roe Deer in 'Pais' Marinade,capriolo in pais,capriolo in pais,"Meat, poultry and game",Friuli Venezia Giulia,"Gorizia, Collio, Carso",4.0,6,16,2
358,AIC,Stuffed Kid Goat,capretto ripieno,capretto ripieno,"Meat, poultry and game",Calabria,,8.0,7,10,6
359,AIC,Vigezzo Valley style kid goat,capretto della val vigezzo,capretto della val vigezzo,"Meat, poultry and game",Piemonte,,4.0,6,12,4
360,AIC,Kid Goat with Cheese and Eggs,capretto cacio e uova,capretto cacio e uova,"Meat, poultry and game",Basilicata,,4.0,7,7,6
361,AIC,Roe Deer with Lingonberries,capriolo con mirtilli,capriolo con mirtilli,"Meat, poultry and game",Trentino Alto Adige,,6.0,6,13,5
362,AIC,Kid Goat with Artichokes,capretto con i carciofi,capretto con i carciofi,"Meat, poultry and game",Liguria,,6.0,5,12,4
363,AIC,Capunsèi,capunsèi,capunsèi,"Pasta, rice and polenta",Lombardia,Volta Mantovana,6.0,7,7,8
364,AIC,Trentino-style Stewed Roe Deer,capriolo in umido alla trentina,capriolo in umido alla trentina,"Meat, poultry and game",Trentino Alto Adige,,6.0,9,16,4
365,AIC,Capunti with Lamb Ragù,capunti con ragù d’agnello,capunti con ragù d’agnello,"Pasta, rice and polenta",Puglia,Altamura,4.0,8,9,4
366,AIC,carabaccia,carabaccia,carabaccia,Soups and broths,Toscana,,6.0,6,10,2
367,AIC,Carbonada,carbonada,carbonada,"Meat, poultry and game",Valle d'Aosta,,4.0,6,14,3
368,AIC,Carbonaretti from Lake Piediluco,carbonaretti del lago di piediluco,carbonaretti del lago di piediluco,Fish and seafood,Umbria,,4.0,4,6,1
369,AIC,Carbonata alla Parmigiana,carbonata alla parmigiana,carbonata alla parmigiana,"Meat, poultry and game",Emilia Romagna,,4.0,7,10,3
370,AIC,Rustic-style Artichokes,carciofi alla villanella,carciofi alla villanella,"Vegetables, eggs and legumes",Sicilia,,4.0,4,9,3
371,AIC,Carciofi alla Cavour,carciofi alla cavour,carciofi alla cavour,"Vegetables, eggs and legumes",Piemonte,,4.0,6,7,6
372,AIC,Artichokes with cheese and eggs (Carciofi cacio e uova),carciofi cacio e uova,carciofi cacio e uova,"Vegetables, eggs and legumes",Molise,,4.0,5,11,6
373,AIC,Artichokes with fava beans and peas,carciofi con favette e piselli,carciofi con favette e piselli,"Vegetables, eggs and legumes",Sardegna,Campidano di Cagliari,6.0,5,8,4
374,AIC,Artichokes in a Casserole with Mint,carciofi in casseruola alla menta,carciofi in casseruola alla menta,"Vegetables, eggs and legumes",Sardegna,Cabras,6.0,5,7,5
375,AIC,Fried artichokes,carciofi fritti,carciofi fritti,"Vegetables, eggs and legumes",Abruzzo,,4.0,6,5,9
376,AIC,Artichokes and potatoes in a casserole,carciofi e patate in casseruola,carciofi e patate in casseruola,"Vegetables, eggs and legumes",Sardegna,Nuoro,4.0,4,9,4
377,AIC,Artichokes with calamint,carciofi con la mentuccia,carciofi con la mentuccia,"Vegetables, eggs and legumes",Lazio,,4.0,5,8,2
378,AIC,Baked seasoned artichokes,carciofi conditi al forno,carciofi conditi al forno,"Vegetables, eggs and legumes",Sardegna,,4.0,6,10,8
379,AIC,Sweet and Sour Artichokes and Onions,carciofi e cipolla all’agrodolce,carciofi e cipolla all’agrodolce,"Vegetables, eggs and legumes",Sicilia,,4.0,6,7,5
380,AIC,Fried Artichokes,carciofi fritti,carciofi fritti,"Vegetables, eggs and legumes",Sardegna,,4.0,7,7,8
381,AIC,Pan-cooked artichokes,carciofi in tegame,carciofi in tegame,"Vegetables, eggs and legumes",Sardegna,,4.0,4,6,4
382,AIC,Stuffed Artichokes,carciofi ripieni,carciofi ripieni,"Vegetables, eggs and legumes",Abruzzo,,4.0,6,10,3
383,AIC,Stuffed Artichokes,carciofi ripieni,carciofi ripieni,"Vegetables, eggs and legumes",Calabria,,4.0,8,10,7
