region,ingredient,usage_count
Sardegna,pork sausage,1
Sardegna,sea urchin,1
Sardegna,crab,1
Sardegna,wine,1
Sardegna,medium fregola,1
Sardegna,sour fresh cheese,1
Sardegna,mutton broth,1
Sardegna,brined olive,1
Sardegna,sea bass,1
Sardegna,toasted bread,1
Sardegna,beef for stew,1
Sardegna,fresh cuttlefish,1
Sardegna,sea urchin pulp,1
Sardegna,thin spaghettini,1
Sardegna,mackerel,1
Sardegna,corbezzolo or wildflower honey,1
Sardegna,caciotta,1
Sardegna,live lobster,1
Sardegna,salted caper,1
Sardegna,salted selargius caper,1
Sardegna,fresh ricotta,1
Sardegna,verbena,1
Sardegna,sweetened coffee,1
Sardegna,dried orange peel,1
Sardegna,"mixed dried fruit (walnuts, almonds, hazelnuts)",1
Sardegna,prickly pear sapa (cooked prickly pear must),1
Sardegna,pesto,1
Sardegna,vermentino wine,1
Sardegna,fresh sardinian sausage,1
Sardegna,fresh sage leaf,1
Sardegna,chicken liver and heart,1
Sardegna,ground pork,1
Sardegna,king prawn,1
Sardegna,calamari,1
Sardegna,grated pecorino sardo,1
Sardegna,stock concentrate,1
Sardegna,anchovy paste,1
Sardegna,rigatoni,1
Sardegna,wild mint,1
Sardegna,leaf spinach,1
Sardegna,cow's milk ricotta,1
Sardegna,primo sale cheese,1
Sardegna,lemon or orange zest,1
Sardegna,monkfish,1
Sardegna,large spianate bread,1
Sardegna,ricotta mustia,1
Sardegna,moddizzosu bread,1
Sardegna,brined black olive,1
Sardegna,chicken,1
Sardegna,yellow polenta,1
Sardegna,sugared water,1
Sardegna,orange liqueur,1
Sardegna,ground almond,1
Sardegna,confettate olife,1
Sardegna,pitted green olive,1
Sardegna,anchovy,1
Sardegna,canned tuna,1
Sardegna,mutton pulp,1
Sardegna,salted water,1
Sardegna,grated lemon zest,1
Sardegna,grated orange zest,1
Sardegna,semolina flour,1
Sardegna,traggera (sprinkles),1
Sardegna,"grated, unaged pecorino cheese",1
Sardegna,chopped parsley,1
Sardegna,hard-boiled egg,1
Sardegna,sapa,1
Sardegna,dried fruit and nut mix,1
Sardegna,orange juice,1
Sardegna,anise liqueur or grappa,1
Sardegna,very fine durum wheat semolina,1
Sardegna,veal foot,1
Sardegna,pischidu,1
Sardegna,salted curd,1
Sardegna,sorrel leaf,1
Sardegna,strigoli leaf,1
Sardegna,pork pancetta,1
Sardegna,dried borlotti bean,1
Sardegna,beef marrow,1
Sardegna,ditalini pasta,1
Sardegna,corallini pasta or fried durum wheat bread croutons (coccoi),1
Sardegna,mullet,1
Sardegna,small pasta,1
Sardegna,mixed fish,1
Sardegna,porcini mushroom,1
Sardegna,sardinian fregola,1
Sardegna,spider crab,1
Sardegna,pane fresa,1
Sardegna,pork lard,1
Sardegna,mixed wild herb,1
Sardegna,homemade tagliolini pasta,1
Sardegna,dried chickpea,1
Sardegna,pig's trotter,1
Sardegna,pasta,1
Sardegna,bavette pasta,1
Sardegna,short pasta,1
Sardegna,cultivated fennel,1
Sardegna,salted pork,1
Sardegna,dry pasta,1
Sardegna,very salty sheep's milk curd (merca),1
Sardegna,fregolina (tempestine pasta),1
Sardegna,sourdough bread,1
Sardegna,red wine vinegar,1
Sardegna,pork loin or pulp,1
Sardegna,pork with rind,1
Sardegna,lesser calamint,1
Sardegna,remilled semolina flour,1
Sardegna,meat,1
Sardegna,linguine,1
Sardegna,sea urchin roe,1
Sardegna,liqueur,1
Sardegna,colored tissue paper,1
Sardegna,semi-aged pecorino cheese and peretta,1
Sardegna,sweet pecorino cheese,1
Sardegna,sardinian gnocchetti,1
Sardegna,campidanese sausage,1
Sardegna,pork ear,1
Sardegna,pork tail,1
Sardegna,pork trotter,1
Sardegna,remilled durum wheat semolina,1
Sardegna,hen,1
Sardegna,coarse semolina,1
Sardegna,sea anemone,1
Sardegna,olive oil or lard,1
Sardegna,vanilla sugar,1
Sardegna,leek,1
Sardegna,re-milled durum wheat semolina,1
Sardegna,ciccioli,1
Sardegna,zucchini flower,1
Sardegna,balsamic vinegar,1
Sardegna,starch,1
Sardegna,mustard,1
Sardegna,apple,1
Sardegna,pork fillet,1
Sardegna,carp,1
Sardegna,guanciale,1
Sardegna,cream,1
Sardegna,fresh wild mint sprig,1
Sardegna,new potato,1
Sardegna,dentex,1
Sardegna,salt and pepper,1
Sardegna,coarse durum wheat semolina,1
Sardegna,fava bean and shelled pea,1
Sardegna,cabbage leaf,1
Sardegna,sprinkle,1
Sardegna,saporita spice mix,1
Sardegna,clof,1
Sardegna,mandarin zest,1
Sardegna,bread slice,1
Sardegna,fig,1
Sardegna,salted anchovy,1
Sardegna,vanillin sachet,1
Sardegna,lemon or orange,1
Sardegna,anise liqueur,1
Sardegna,candied olives with fennel and bay leaf,1
Sardegna,suckling lamb,1
Sardegna,whole almond,1
Sardegna,aged vernaccia di oristano,1
Sardegna,medium eel,1
Sardegna,semi-aged pecorino sardo,1
Sardegna,wedge clam,1
Sardegna,dried mushroom,1
Sardegna,salted cod,1
Sardegna,soaked salted cod fillet,1
Sardegna,sardinian spiny artichoke top,1
Sardegna,white or rosé wine vinegar,1
Sardegna,gattuccio (small shark),1
Sardegna,aged vernaccia di cabra,1
Sardegna,royal icing,1
Sardegna,gold leaf,1
Sardegna,colored sprinkle,1
Sardegna,scorpionfish,1
Sardegna,pea,1
Sardegna,mint sprig,1
Sardegna,salted pork rib,1
Sardegna,clarified lard,1
Sardegna,wild cardoon,1
Sardegna,wild thistle,1
Sardegna,thyme sprig,1
Sardegna,beef or pork pulp,1
Sardegna,mixed seafood,1
Sardegna,fish soup,1
Sardegna,chemical rennet,1
Sardegna,sheep's milk,1
Sardegna,larded wild boar pulp,1
Sardegna,parmigiano cheese,1
Sardegna,chife,1
Sardegna,myrtle,1
Sardegna,wild boar,1
Sardegna,selargius caper,1
Sicilia,olive oil,98
Sicilia,salt,94
Sicilia,sugar,54
Sicilia,black pepper,44
Sicilia,garlic,33
Sicilia,onion,32
Sicilia,breadcrumb,31
Sicilia,parsley,29
Sicilia,wheat flour,28
Sicilia,egg,27
Sicilia,ground cinnamon,22
Sicilia,water,18
Sicilia,caciocavallo,18
Sicilia,caper,16
Sicilia,tomato sauce,14
Sicilia,powdered sugar,13
Sicilia,basil,13
Sicilia,lard,13
Sicilia,eggplant,12
Sicilia,tomato,12
Sicilia,lemon zest,11
Sicilia,dark chocolate,11
Sicilia,white wine,11
Sicilia,vinegar,10
Sicilia,milk,10
Sicilia,ricotta,9
Sicilia,egg white,9
Sicilia,pine nut,9
Sicilia,celery,9
Sicilia,tomato paste,8
Sicilia,almond,8
Sicilia,honey,8
Sicilia,lemon,8
Sicilia,chili pepper,7
Sicilia,bay leaf,7
Sicilia,salted anchovy,7
Sicilia,grated caciocavallo,7
Sicilia,pitted green olive,7
Sicilia,white onion,7
Sicilia,brewer's yeast,6
Sicilia,tuma,6
Sicilia,butter,6
Sicilia,mint,6
Sicilia,peeled tomato,6
Sicilia,saffron,6
Sicilia,spaghetti,6
Sicilia,carrot,6
Sicilia,marsala wine,6
Sicilia,bell pepper,6
Sicilia,scallion,5
Sicilia,anchovy,5
Sicilia,toasted almond,5
Sicilia,baking powder,5
Sicilia,swordfish,5
Sicilia,potato,5
Sicilia,tomato passata,5
Sicilia,salt and pepper,5
Sicilia,celery heart,4
Sicilia,anchovy fillet,4
Sicilia,zuccata,4
Sicilia,wheat starch,4
Sicilia,egg yolk,4
Sicilia,oregano,4
Sicilia,sultana raisin,4
Sicilia,lemon juice,4
Sicilia,raisin,4
Sicilia,rice,4
Sicilia,pecorino cheese,4
Sicilia,wild fennel,4
Sicilia,white wine vinegar,4
Sicilia,orange,3
Sicilia,salted caper,3
Sicilia,chili flake,3
Sicilia,tender artichoke,3
Sicilia,green olive,3
Sicilia,lukewarm water,3
Sicilia,orange zest,3
Sicilia,black olive,3
Sicilia,passolina raisin,3
Sicilia,pasta,3
Sicilia,salted cod,3
Sicilia,dry ricotta,3
Sicilia,vanillin,3
Sicilia,wine vinegar,2
Sicilia,warm water,2
Sicilia,grated caciocavallo or pecorino cheese,2
Sicilia,salami,2
Sicilia,tripe,2
Sicilia,tuna,2
Sicilia,tuna steak,2
Sicilia,unsweetened cocoa powder,2
Sicilia,sardine,2
Sicilia,chickpea flour,2
Sicilia,bucatini,2
Sicilia,cauliflower,2
Sicilia,sprinkle,2
Sicilia,frying oil,2
Sicilia,shelled pea,2
Sicilia,candied orange,2
Sicilia,olive oil or lard,2
Sicilia,veal topside,2
Sicilia,candied fruit,2
Sicilia,rabbit,2
Sicilia,wheat,2
Sicilia,tender fennel,1
Sicilia,mixed fish,1
Sicilia,calamint,1
Sicilia,pumpkin,1
Sicilia,sweet pepper,1
Sicilia,sicilian green olive,1
Sicilia,vermicelli,1
Sicilia,small chard,1
Sicilia,elderflower,1
Sicilia,guanciale,1
Sicilia,broth,1
Sicilia,walnut,1
Sicilia,flying squid,1
Sicilia,ground clof,1
Sicilia,dried orange peel powder,1
Sicilia,rosemary,1
Sicilia,dried oregano,1
Sicilia,tombarello,1
Sicilia,ground lard,1
Sicilia,ridged macaroni,1
Sicilia,diavoletti sprinkle,1
Sicilia,dark chocolate shard,1
Sicilia,pancetta,1
Sicilia,fava bean,1
Sicilia,pea,1
Sicilia,semolina flour,1
Sicilia,sour cherry,1
Sicilia,pitted black olive,1
Sicilia,orange juice,1
Sicilia,large sardine,1
Sicilia,sweet almond,1
Sicilia,squid,1
Sicilia,mussel,1
Sicilia,clam,1
Sicilia,shrimp,1
Sicilia,"mixed vegetables (borage, chard, cauliflower, cabbage, etc.)",1
Sicilia,limoncello,1
Sicilia,grappa,1
Sicilia,citron or lemon zest,1
Sicilia,wildflower honey,1
Sicilia,pine nut and raisin,1
Sicilia,sauce,1
Sicilia,vanilla extract,1
Sicilia,broccoletti,1
Sicilia,ditalini rigati pasta,1
Sicilia,tuna bottarga,1
Sicilia,green zucchini,1
Sicilia,bottarga,1
Sicilia,aged pecorino cheese,1
Sicilia,trapanese busiati pasta,1
Sicilia,ricotta salata,1
Sicilia,medium-sized cuttlefish,1
Sicilia,mutton or lamb,1
Sicilia,beef,1
Sicilia,semolina,1
Sicilia,veal pulp,1
Sicilia,starch,1
Sicilia,clove,1
Sicilia,toasted hazelnut,1
Sicilia,prickly pear,1
Sicilia,dried fava bean,1
Sicilia,curly lasagna,1
Sicilia,salted ricotta,1
Sicilia,caciocavallo or primo sale cheese,1
Sicilia,beef or veal slice,1
Sicilia,lamb offal,1
Sicilia,veal cartilage mix,1
Sicilia,veal eye of round,1
Sicilia,primo sale cheese,1
Sicilia,ground veal pulp,1
Sicilia,anelletti pasta,1
Sicilia,orange honey,1
Sicilia,ground beef,1
Sicilia,arborio rice,1
Sicilia,veal cutlet,1
Sicilia,wild asparagus,1
Sicilia,lamb or kid intestine,1
Sicilia,vinegar or marsala wine,1
Sicilia,artichoke,1
Sicilia,fresh mint,1
Sicilia,pecorino cheese or caciocavallo,1
Sicilia,kid goat,1
Sicilia,cardoon,1
Sicilia,vanilla sugar,1
Sicilia,pandispagna,1
Sicilia,amaretto,1
Sicilia,dry biscuit,1
Sicilia,chocolate chip,1
Sicilia,cognac,1
Sicilia,almond and walnut,1
Sicilia,dried fig,1
Sicilia,orange blossom water,1
Sicilia,liqueur,1
Sicilia,pasta reale (marzipan),1
Sicilia,sponge cake (pandispagna),1
Sicilia,chocolate flake,1
Sicilia,grouper,1
Sicilia,small snail,1
Sicilia,vermouth,1
Sicilia,seed oil,1
Sicilia,nutmeg,1
Sicilia,brandy,1
Sicilia,vanillin sachet,1
Sicilia,vanilla,1
Sicilia,untreated orange peel,1
Sicilia,orange blossom honey,1
Sicilia,sesame seed,1
Sicilia,dark chocolate chip,1
Sicilia,fish broth,1
Sicilia,fish soup,1
Sicilia,coarse durum wheat semolina,1
Sicilia,chili powder,1
Sicilia,sun-dried tomato,1
Sicilia,ditalini rigati,1
Sicilia,hard-boiled egg,1
Sicilia,pork lard,1
Sicilia,veal liver,1
Sicilia,meat broth,1
Sicilia,jasmine flower,1
Sicilia,watermelon,1
Sicilia,organic lemon juice,1
Sicilia,untreated lemon,1
Sicilia,bread dough,1
Sicilia,tomato pulp,1
Sicilia,samphire (salicornia),1
Toscana,salt,130
Toscana,olive oil,114
Toscana,black pepper,89
Toscana,garlic,63
Toscana,onion,55
Toscana,wheat flour,49
Toscana,egg,39
Toscana,celery,32
Toscana,sugar,30
Toscana,carrot,28
Toscana,parsley,25
Toscana,butter,24
Toscana,water,24
Toscana,chili pepper,23
Toscana,tomato paste,22
Toscana,sage,22
Toscana,white wine,21
Toscana,peeled tomato,20
Toscana,red wine,18
Toscana,rosemary,16
Toscana,broth,15
Toscana,tomato,15
Toscana,milk,14
Toscana,grated parmigiano cheese,13
Toscana,potato,13
Toscana,parmigiano cheese,12
Toscana,breadcrumb,12
Toscana,bay leaf,11
Toscana,basil,10
Toscana,stale bread,9
Toscana,vinegar,9
Toscana,nutmeg,9
Toscana,chard,9
Toscana,lemon,9
Toscana,powdered sugar,8
Toscana,chicken liver,7
Toscana,baking powder,7
Toscana,lemon zest,5
Toscana,egg yolk,5
Toscana,grated pecorino cheese,5
Toscana,pancetta,5
Toscana,walnut,5
Toscana,ground cinnamon,5
Toscana,brewer's yeast,5
Toscana,chestnut flour,5
Toscana,dark chocolate,4
Toscana,orange zest,4
Toscana,rice,4
Toscana,red onion,4
Toscana,cuttlefish,4
Toscana,lard,4
Toscana,salted cod,4
Toscana,tomato pulp,4
Toscana,cannellini bean,4
Toscana,hot water,4
Toscana,salt and pepper,4
Toscana,salted caper,3
Toscana,anchovy,3
Toscana,meat broth,3
Toscana,ricotta,3
Toscana,rum,3
Toscana,sheep's milk ricotta,3
Toscana,tomato sauce,3
Toscana,stockfish,3
Toscana,white onion,3
Toscana,orange,3
Toscana,honey,3
Toscana,bread slice,3
Toscana,wine vinegar,3
Toscana,eel,3
Toscana,scallion,3
Toscana,bread,3
Toscana,nepitella,3
Toscana,white wine vinegar,3
Toscana,egg white,3
Toscana,candied orange,3
Toscana,dried cannellini bean,3
Toscana,octopus,3
Toscana,yellow polenta,3
Toscana,sausage,3
Toscana,vin santo,3
Toscana,pine nut,3
Toscana,zucchini,3
Toscana,pecorino cheese,3
Toscana,sultana raisin,3
Toscana,chicken,2
Toscana,candied citron,2
Toscana,aromatic bouquet,2
Toscana,tomato passata,2
Toscana,vanillin,2
Toscana,baking soda,2
Toscana,black olive,2
Toscana,clove,2
Toscana,ground veal,2
Toscana,rosemary sprig,2
Toscana,bread dough,2
Toscana,tuna in oil,2
Toscana,leftover boiled meat,2
Toscana,cavolo nero,2
Toscana,borlotti bean,2
Toscana,veal lung,2
Toscana,veal pulp,2
Toscana,red wine vinegar,2
Toscana,hare,2
Toscana,pea,2
Toscana,thyme,2
Toscana,originario rice,2
Toscana,ginger,2
Toscana,juniper berry,2
Toscana,spinach,2
Toscana,frying oil,2
Toscana,raisin,2
Toscana,chard leaf,2
Toscana,tuscan bread,2
Toscana,fennel seed,2
Toscana,salted anchovy,2
Toscana,wild fennel,2
Toscana,almond,2
Toscana,sassolino liqueur,2
Toscana,mantis shrimp,2
Toscana,veal spleen,1
Toscana,mixed liqueur,1
Toscana,sponge cake,1
Toscana,candied cherry,1
Toscana,whipping cream,1
Toscana,cognac,1
Toscana,unsweetened cocoa powder,1
Toscana,picarel,1
Toscana,pork pancetta,1
Toscana,veal tripe,1
Toscana,tripe,1
Toscana,red mullet,1
Toscana,borage leaf,1
Toscana,semolina,1
Toscana,"raisins, pine nuts, and candied fruit",1
Toscana,cocoa powder,1
Toscana,white potato,1
Toscana,basil pesto,1
Toscana,wedge clam,1
Toscana,"pork offal (cheek, liver, lung, intestines, sweetbreads, and tongue)",1
Toscana,egg tagliolini,1
Toscana,veal trotter and bone broth,1
Toscana,spices,1
Toscana,veal muscle stew meat,1
Toscana,boneless veal,1
Toscana,vin santo wine,1
Toscana,meat sauce,1
Toscana,cheese,1
Toscana,mixed meat,1
Toscana,dried zibibbo grape,1
Toscana,dried fig,1
Toscana,vanilla baking powder,1
Toscana,small light zucchini,1
Toscana,milk mixed with water,1
Toscana,small zucchini,1
Toscana,sardine,1
Toscana,pork sausage,1
Toscana,pickled caper,1
Toscana,fresh tarragon,1
Toscana,boiling water,1
Toscana,baking wafer,1
Toscana,wheat starch,1
Toscana,bitter almond,1
Toscana,peeled almond,1
Toscana,savoy cabbage,1
Toscana,lacinato kale,1
Toscana,frog,1
Toscana,lean meat,1
Toscana,prosciutto cotto,1
Toscana,cold water,1
Toscana,shelled pea,1
Toscana,pici,1
Toscana,beef muscle,1
Toscana,pork loin,1
Toscana,beef pulp,1
Toscana,smooth penne,1
Toscana,mutton meat,1
Toscana,maltagliati or tagliolini pasta,1
Toscana,wild boar meat,1
Toscana,pappardelle,1
Toscana,warm water,1
Toscana,fresh pappardelle,1
Toscana,cucumber,1
Toscana,coriander seed,1
Toscana,shelled almond,1
Toscana,candied black melon,1
Toscana,vegetable broth,1
Toscana,bonito slice,1
Toscana,veal ossobuco,1
Toscana,chestnut leaf,1
Toscana,mustard powder,1
Toscana,pear,1
Toscana,red apple,1
Toscana,white grape,1
Toscana,lampredotto,1
Toscana,"aromatic herbs (basil, parsley, nepitella)",1
Toscana,snail,1
Toscana,short ridged pasta,1
Toscana,herbs,1
Toscana,black-eyed pea,1
Toscana,anchovy fillet,1
Toscana,dried mushroom,1
Toscana,black olife,1
Toscana,lean prosciutto crudo,1
Toscana,duck liver,1
Toscana,boneless duck meat,1
Toscana,maccheroni,1
Toscana,veal tongue,1
Toscana,broth or water,1
Toscana,zampone broth,1
Toscana,red bean,1
Toscana,eggplant,1
Toscana,green pepper,1
Toscana,hunchback cardoon,1
Toscana,whipped cream,1
Toscana,pastry cream,1
Toscana,alchermes liqueur,1
Toscana,potato starch,1
Toscana,liqueur,1
Toscana,vitalba shoot,1
Toscana,green bean,1
Toscana,zucchini flower,1
Toscana,yellow potato,1
Toscana,fig,1
Toscana,tuscan kale,1
Toscana,pork caul fat,1
Toscana,pork liver,1
Toscana,pig's trotter,1
Toscana,spelt,1
Toscana,veal heart,1
Toscana,lukewarm water,1
Toscana,toasted bread,1
Toscana,porcini mushroom,1
Toscana,large sage leaf,1
Toscana,celery leaf,1
Toscana,lardo,1
Toscana,lamb leg,1
Toscana,unripe grape,1
Toscana,duck,1
Toscana,seed oil,1
Toscana,polenta flour,1
Toscana,pork loin (bone-in),1
Toscana,green asparagus,1
Toscana,leek,1
Toscana,caper,1
Toscana,chickpea,1
Toscana,maraschino liqueur,1
Toscana,candied citron and orange,1
Toscana,anise liqueur,1
Toscana,sweet vin santo,1
Toscana,alcherme,1
Toscana,ground almond,1
Toscana,margarine,1
Toscana,veal loin steak,1
Toscana,chianti wine,1
Toscana,pork chop,1
Toscana,anise seed,1
Toscana,homemade bread slice,1
Toscana,lamb shoulder,1
Toscana,fish soup,1
Toscana,smooth-hound and/or moray eel,1
Toscana,cuttlefish and squid,1
Toscana,clam and mussel,1
Toscana,mixed small fish,1
Toscana,baby octopus,1
Toscana,dogfish and monkfish,1
Toscana,limpet,1
Toscana,moray eel,1
Toscana,conger eel,1
Toscana,king prawn,1
Toscana,tub gurnard,1
Toscana,weever fish,1
Toscana,john dory,1
Toscana,scorpionfish,1
Toscana,cauliflower,1
Toscana,vegetable broth or water,1
Toscana,marinelle snail,1
Toscana,sea snail,1
Toscana,puff pastry,1
Toscana,corn flour,1
Toscana,chicken testicle,1
Toscana,chicken heart,1
Toscana,chicken comb and wattle,1
Toscana,baby eel,1
Toscana,glass eel,1
Toscana,black panforte,1
Toscana,cavallucci,1
Toscana,lean wild boar pulp,1
Toscana,"veal head parts (snout, ears, lips, and cheeks)",1
Toscana,rabbit,1
Toscana,pastry wafer,1
Toscana,veal fillet or topside,1
Toscana,kid goat coratella,1
Toscana,pork rind,1
Toscana,béchamel sauce,1
Toscana,whole wheat bread,1
Toscana,fresh myrtle berry,1
Trentino Alto Adige,salt,76
Trentino Alto Adige,butter,59
Trentino Alto Adige,wheat flour,55
Trentino Alto Adige,black pepper,52
Trentino Alto Adige,olive oil,39
Trentino Alto Adige,onion,35
Trentino Alto Adige,egg,30
Trentino Alto Adige,milk,27
Trentino Alto Adige,parmigiano cheese,19
Trentino Alto Adige,parsley,19
Trentino Alto Adige,sugar,16
Trentino Alto Adige,garlic,16
Trentino Alto Adige,white wine,16
Trentino Alto Adige,bay leaf,12
Trentino Alto Adige,broth,12
Trentino Alto Adige,water,11
Trentino Alto Adige,stale bread,10
Trentino Alto Adige,potato,9
Trentino Alto Adige,grated parmigiano cheese,9
Trentino Alto Adige,carrot,9
Trentino Alto Adige,celery,9
Trentino Alto Adige,breadcrumb,9
Trentino Alto Adige,red wine,8
Trentino Alto Adige,juniper berry,8
Trentino Alto Adige,nutmeg,8
Trentino Alto Adige,sage,7
Trentino Alto Adige,meat broth,7
Trentino Alto Adige,ground cinnamon,6
Trentino Alto Adige,spinach,6
Trentino Alto Adige,cream,5
Trentino Alto Adige,rosemary,5
Trentino Alto Adige,lemon zest,4
Trentino Alto Adige,rum,4
Trentino Alto Adige,pine nut,4
Trentino Alto Adige,sultana raisin,4
Trentino Alto Adige,lard,4
Trentino Alto Adige,egg yolk,4
Trentino Alto Adige,marjoram,4
Trentino Alto Adige,tomato paste,4
Trentino Alto Adige,speck,4
Trentino Alto Adige,lingonberry jam,3
Trentino Alto Adige,powdered sugar,3
Trentino Alto Adige,raisin,3
Trentino Alto Adige,tomato sauce,3
Trentino Alto Adige,vegetable broth,3
Trentino Alto Adige,thyme,3
Trentino Alto Adige,minced lard,3
Trentino Alto Adige,apple,3
Trentino Alto Adige,chife,3
Trentino Alto Adige,vinegar,2
Trentino Alto Adige,pimento,2
Trentino Alto Adige,tripe,2
Trentino Alto Adige,brewer's yeast,2
Trentino Alto Adige,walnut,2
Trentino Alto Adige,dried fig,2
Trentino Alto Adige,veal top round,2
Trentino Alto Adige,prosciutto cotto,2
Trentino Alto Adige,buckwheat flour,2
Trentino Alto Adige,lucanica,2
Trentino Alto Adige,veal brain,2
Trentino Alto Adige,polenta flour,2
Trentino Alto Adige,brandy,2
Trentino Alto Adige,clove,2
Trentino Alto Adige,leek,2
Trentino Alto Adige,pearl barley,2
Trentino Alto Adige,porcini mushroom,2
Trentino Alto Adige,stale bread roll,2
Trentino Alto Adige,white lard,2
Trentino Alto Adige,roe deer meat,2
Trentino Alto Adige,rosemary sprig,2
Trentino Alto Adige,bread roll,2
Trentino Alto Adige,lardo,2
Trentino Alto Adige,cinnamon stick,2
Trentino Alto Adige,wine vinegar,2
Trentino Alto Adige,hare,2
Trentino Alto Adige,snail,2
Trentino Alto Adige,peeled almond,1
Trentino Alto Adige,candied citron and orange,1
Trentino Alto Adige,pancetta,1
Trentino Alto Adige,salt and pepper,1
Trentino Alto Adige,cumin,1
Trentino Alto Adige,sauerkraut,1
Trentino Alto Adige,rye flour,1
Trentino Alto Adige,cheese,1
Trentino Alto Adige,heavy cream,1
Trentino Alto Adige,vanilla sugar,1
Trentino Alto Adige,baking powder,1
Trentino Alto Adige,whipped cream,1
Trentino Alto Adige,chestnut,1
Trentino Alto Adige,tench,1
Trentino Alto Adige,shallot,1
Trentino Alto Adige,fish (grayling or trout),1
Trentino Alto Adige,ground clove,1
Trentino Alto Adige,reinette apple,1
Trentino Alto Adige,pork shank,1
Trentino Alto Adige,olive oil or lard,1
Trentino Alto Adige,white potato,1
Trentino Alto Adige,teroldego wine,1
Trentino Alto Adige,rice,1
Trentino Alto Adige,savoy cabbage,1
Trentino Alto Adige,lemon,1
Trentino Alto Adige,filoncini bread,1
Trentino Alto Adige,puzzone di moena,1
Trentino Alto Adige,sugar syrup,1
Trentino Alto Adige,honey,1
Trentino Alto Adige,star anise,1
Trentino Alto Adige,bread dough,1
Trentino Alto Adige,orange,1
Trentino Alto Adige,candied orange,1
Trentino Alto Adige,candied citron,1
Trentino Alto Adige,unpeeled almond,1
Trentino Alto Adige,date,1
Trentino Alto Adige,pork loin,1
Trentino Alto Adige,sparkling wine,1
Trentino Alto Adige,pork caul fat (omento),1
Trentino Alto Adige,veal kidney,1
Trentino Alto Adige,veal loin,1
Trentino Alto Adige,celeriac,1
Trentino Alto Adige,baccalà (soaked stockfish),1
Trentino Alto Adige,salted caper,1
Trentino Alto Adige,anchovy in oil,1
Trentino Alto Adige,salted cod,1
Trentino Alto Adige,stock cube,1
Trentino Alto Adige,fresh trentina lucanica sausage,1
Trentino Alto Adige,potato starch,1
Trentino Alto Adige,kid goat,1
Trentino Alto Adige,borlotti bean,1
Trentino Alto Adige,cured beef (carne salada),1
Trentino Alto Adige,lamb,1
Trentino Alto Adige,tomato passata,1
Trentino Alto Adige,rabbit,1
Trentino Alto Adige,beef rib steak,1
Trentino Alto Adige,black truffle,1
Trentino Alto Adige,white turnip,1
Trentino Alto Adige,béchamel sauce,1
Trentino Alto Adige,grated grana padano,1
Trentino Alto Adige,veal spleen,1
Trentino Alto Adige,ox spleen,1
Trentino Alto Adige,currant sauce,1
Trentino Alto Adige,prune,1
Trentino Alto Adige,black bread,1
Trentino Alto Adige,well-aged beef fillet,1
Trentino Alto Adige,vanilla baking powder,1
Trentino Alto Adige,boiled spinach,1
Trentino Alto Adige,graukäse,1
Trentino Alto Adige,emmental,1
Trentino Alto Adige,fresh ricotta,1
Trentino Alto Adige,nettle shoot,1
Trentino Alto Adige,floury potato,1
Trentino Alto Adige,salted sardine,1
Trentino Alto Adige,grana padano,1
Trentino Alto Adige,veal offal,1
Trentino Alto Adige,paprika,1
Trentino Alto Adige,beef muscle,1
Trentino Alto Adige,oxtail,1
Trentino Alto Adige,red radicchio,1
Trentino Alto Adige,mixed meat,1
Trentino Alto Adige,seed oil,1
Trentino Alto Adige,gorgonzola,1
Trentino Alto Adige,cheese (tilsiter and graukäse),1
Trentino Alto Adige,apricot,1
Trentino Alto Adige,prosciutto crudo,1
Trentino Alto Adige,sultana,1
Trentino Alto Adige,bouillon cube,1
Trentino Alto Adige,well-aged venison loin,1
Trentino Alto Adige,marsala wine,1
Trentino Alto Adige,hot paprika,1
Trentino Alto Adige,caraway seeds (kümmel),1
Trentino Alto Adige,sweet paprika,1
Trentino Alto Adige,olive oil or butter,1
Trentino Alto Adige,beef,1
Trentino Alto Adige,smoked pork hock,1
Trentino Alto Adige,yellow carrot,1
Trentino Alto Adige,veal musetto,1
Umbria,olive oil,49
Umbria,salt,46
Umbria,black pepper,28
Umbria,garlic,23
Umbria,wheat flour,18
Umbria,onion,18
Umbria,egg,15
Umbria,white wine,13
Umbria,carrot,10
Umbria,celery,10
Umbria,sage,9
Umbria,sugar,8
Umbria,rosemary,8
Umbria,parsley,7
Umbria,water,7
Umbria,lemon,7
Umbria,tomato passata,6
Umbria,tomato,6
Umbria,vinegar,6
Umbria,butter,6
Umbria,milk,5
Umbria,lemon juice,5
Umbria,chili pepper,5
Umbria,pecorino cheese,5
Umbria,black truffle,5
Umbria,potato,5
Umbria,bay leaf,5
Umbria,brewer's yeast,5
Umbria,grated pecorino cheese,5
Umbria,peeled tomato,4
Umbria,guanciale,4
Umbria,baking powder,3
Umbria,lemon zest,3
Umbria,egg yolk,3
Umbria,chickpea,3
Umbria,sweet almond,3
Umbria,eel,3
Umbria,basil,3
Umbria,lard,3
Umbria,caper,3
Umbria,pancetta,3
Umbria,sausage,3
Umbria,bean,3
Umbria,walnut,3
Umbria,pastry cream,2
Umbria,alchermes liqueur,2
Umbria,fresh marjoram,2
Umbria,spaghetti,2
Umbria,scallion,2
Umbria,fava bean,2
Umbria,lamb,2
Umbria,wild fennel,2
Umbria,thyme,2
Umbria,bell pepper,2
Umbria,breadcrumb,2
Umbria,vanillin,2
Umbria,liqueur,2
